uninumbr,cert,year,deposits
276667,29657,2019,36406000
42510,29676,2019,111480000
495511,29676,2019,20560000
570464,29676,2019,2232000
42525,29691,2019,56300000
464864,29691,2019,3748000
42579,29745,2019,76707000
277041,29745,2019,30449000
277043,29745,2019,17808000
596315,29745,2019,7239000
43082,30248,2019,18411000
279361,30248,2019,28666000
450897,30248,2019,42661000
279359,30248,2019,28720000
43147,30313,2019,73596000
279929,30313,2019,23020000
279930,30313,2019,42346000
279931,30313,2019,20948000
279932,30313,2019,22957000
463995,30313,2019,10472000
43256,30422,2019,57571000
280369,30422,2019,32942000
42340,30422,2019,48780000
572524,30422,2019,49617000
43350,30516,2019,87687000
42954,30516,2019,32255000
43419,30585,2019,60224000
7845,32541,2019,20398000
227896,32541,2019,16534000
227897,32541,2019,10466000
360474,32541,2019,7443000
46372,33137,2019,107434000
289258,33137,2019,59924000
452185,33306,2019,274470000
47143,33458,2019,270580000
433420,33458,2019,65944000
481662,33458,2019,109221000
547071,33458,2019,37483000
55352,33458,2019,129656000
473856,33458,2019,14413000
473857,33458,2019,11426000
515751,33458,2019,17864000
543245,33458,2019,59401000
538567,33758,2019,16280000
469758,33758,2019,35612000
455686,33758,2019,92621000
48096,33812,2019,251094000
48188,33880,2019,62209000
290136,33880,2019,26415000
569819,33880,2019,18525000
56131,34052,2019,75019000
580561,34052,2019,4706000
56211,34074,2019,207301000
423230,34074,2019,0
449822,34074,2019,0
449823,34074,2019,0
452354,34074,2019,0
423232,34074,2019,0
423234,34074,2019,0
423235,34074,2019,0
423236,34074,2019,0
447910,34074,2019,127289000
449819,34074,2019,0
449820,34074,2019,0
56310,34162,2019,207671000
56999,34240,2019,98961000
359351,34240,2019,33799000
580562,34240,2019,16085000
597914,34240,2019,6300000
57054,34295,2019,812467000
532157,34295,2019,182485000
73815,34295,2019,134876000
592541,34295,2019,79635000
57063,34304,2019,123087000
363149,34304,2019,31247000
536409,34304,2019,56556000
61321,34717,2019,370828000
8374,34717,2019,13287000
469756,34717,2019,37319000
207430,34717,2019,55485000
207432,34717,2019,83080000
207433,34717,2019,44722000
1629,34717,2019,19932000
192698,34717,2019,21290000
432684,34717,2019,56071000
207438,34717,2019,25662000
360880,34717,2019,27713000
514547,34717,2019,108092000
432831,34717,2019,127425000
591423,34717,2019,4508000
597060,34717,2019,49211000
597579,34717,2019,2288000
602645,34717,2019,21636000
602732,34717,2019,68603000
271213,34717,2019,3455000
453539,34717,2019,88477000
463402,34717,2019,295872000
497280,34717,2019,85236000
514046,34717,2019,47727000
541173,34717,2019,99968000
56978,34717,2019,83903000
61647,34799,2019,2000000
74347,35043,2019,103098000
432369,35043,2019,8358000
487507,35109,2019,33266000
569037,3511,2019,0
569306,3511,2019,0
12565,3511,2019,868484000
246286,3511,2019,45934000
14274,3511,2019,81595000
1631,3511,2019,49965000
10605,3511,2019,107404000
8248,3511,2019,61872000
12377,3511,2019,36070000
248109,3511,2019,16826000
13909,3511,2019,100333000
1609,3511,2019,172511000
679,3511,2019,78982000
187696,3511,2019,48549000
5778,3511,2019,40006000
16652,3511,2019,47667000
187697,3511,2019,47473000
246288,3511,2019,95169000
246290,3511,2019,40451000
11788,3511,2019,93495000
242961,3511,2019,191711000
246291,3511,2019,173155000
246292,3511,2019,54426000
7163,3511,2019,89479000
207598,3511,2019,53732000
207599,3511,2019,108925000
207601,3511,2019,53526000
246293,3511,2019,67706000
246295,3511,2019,48345000
246296,3511,2019,45135000
246299,3511,2019,142406000
246300,3511,2019,62039000
277511,3511,2019,90208000
277510,3511,2019,219593000
11078,3511,2019,29104000
8426,3511,2019,53862000
8232,3511,2019,45214000
3611,3511,2019,193240000
207620,3511,2019,67713000
13711,3511,2019,111192000
360467,3511,2019,41293000
245376,3511,2019,35587000
362501,3511,2019,210354000
8789,3511,2019,56742000
230890,3511,2019,23468000
455388,3511,2019,78853000
6123,3514,2019,36605000
76794,35237,2019,1176271000
78239,35333,2019,263619000
57048,3657,2019,184643000
334300,3657,2019,26845000
358834,3657,2019,46985000
42813,3832,2019,111546000
278038,3832,2019,89359000
278041,3832,2019,75741000
278043,3832,2019,48615000
278045,3832,2019,54743000
278046,3832,2019,47287000
278047,3832,2019,39467000
278051,3832,2019,58172000
278053,3832,2019,22517000
44041,3832,2019,31228000
270314,3832,2019,52824000
270316,3832,2019,51758000
278058,3832,2019,41480000
278488,3832,2019,23975000
278060,3832,2019,61944000
275125,3832,2019,36901000
278061,3832,2019,31583000
43643,3832,2019,86035000
278064,3832,2019,23529000
41578,3832,2019,80588000
270319,3832,2019,34166000
270322,3832,2019,25138000
276707,3832,2019,37573000
276711,3832,2019,19894000
42337,3832,2019,35616000
275263,3832,2019,55118000
275264,3832,2019,24700000
492386,3832,2019,61901000
512342,3832,2019,19616000
612063,3832,2019,14758000
608035,5072,2019,409000
3551,5283,2019,89166000
207420,5283,2019,15841000
438917,5283,2019,7026000
602832,5283,2019,0
9552,5283,2019,23532000
3553,5285,2019,160424000
233495,5285,2019,56744000
233496,5285,2019,32525000
470513,5285,2019,19315000
3575,5285,2019,111414000
207536,5285,2019,0
8093,5285,2019,19171000
9585,5285,2019,137260000
233499,5285,2019,22641000
207422,5285,2019,68473000
362616,5285,2019,27067000
476938,5285,2019,17830000
207424,5285,2019,31460000
364769,5285,2019,17522000
3554,5286,2019,156886000
579920,5286,2019,25942000
207427,5286,2019,42033000
360187,5286,2019,35906000
364771,5286,2019,22947000
366197,5286,2019,35866000
428668,5286,2019,21374000
465394,5286,2019,19398000
3560,5295,2019,126198000
207448,5295,2019,0
7966,5295,2019,59416000
227302,5295,2019,12201000
207449,5295,2019,0
207450,5295,2019,30735000
6396,5295,2019,67670000
358839,5295,2019,2035000
424192,5295,2019,14451000
3561,5296,2019,1582388000
3584,5296,2019,118090000
207557,5296,2019,34937000
9835,5296,2019,27482000
3556,5296,2019,46299000
229368,5296,2019,66692000
285111,5296,2019,44395000
279461,5296,2019,52195000
993,5296,2019,3189585000
189651,5296,2019,78690000
7170,5296,2019,134506000
224166,5296,2019,99946000
224169,5296,2019,73884000
224170,5296,2019,71203000
224171,5296,2019,135093000
224173,5296,2019,68065000
15771,5296,2019,50507000
9148,5296,2019,64997000
231838,5296,2019,44278000
12149,5296,2019,171931000
244397,5296,2019,63552000
271767,5296,2019,98074000
271770,5296,2019,23119000
271771,5296,2019,18956000
271772,5296,2019,20088000
271773,5296,2019,37152000
42493,5296,2019,91381000
271781,5296,2019,23035000
271782,5296,2019,37623000
276680,5296,2019,63889000
271786,5296,2019,86754000
279460,5296,2019,65704000
279462,5296,2019,49600000
279473,5296,2019,63969000
271789,5296,2019,52862000
279467,5296,2019,77190000
279469,5296,2019,33988000
279476,5296,2019,52493000
276674,5296,2019,24263000
43371,5296,2019,78758000
189652,5296,2019,0
189653,5296,2019,0
3576,5296,2019,252212000
207543,5296,2019,0
255064,5296,2019,68807000
13296,5296,2019,104083000
248516,5296,2019,106239000
418500,5296,2019,164360000
56966,5296,2019,0
207452,5296,2019,52094000
41815,5296,2019,142280000
272014,5296,2019,27151000
272015,5296,2019,27261000
272016,5296,2019,47575000
272732,5296,2019,75725000
272733,5296,2019,42822000
272734,5296,2019,101399000
272735,5296,2019,32770000
272736,5296,2019,68657000
272737,5296,2019,71007000
272738,5296,2019,23631000
272739,5296,2019,47861000
272740,5296,2019,43129000
272017,5296,2019,122254000
272018,5296,2019,8176000
285996,5296,2019,443941000
272021,5296,2019,42613000
272025,5296,2019,67318000
272028,5296,2019,64865000
272030,5296,2019,17831000
272035,5296,2019,42781000
9547,5296,2019,139680000
356998,5296,2019,31299000
55572,5296,2019,48264000
290278,5296,2019,12786000
433616,5296,2019,21222000
433617,5296,2019,178015000
207455,5296,2019,81525000
437040,5296,2019,33122000
437064,5296,2019,7319000
437065,5296,2019,17510000
207456,5296,2019,126027000
437070,5296,2019,46617000
443319,5296,2019,151694000
13534,5296,2019,129450000
2418,5296,2019,124090000
229659,5296,2019,69236000
15903,5296,2019,148777000
14091,5296,2019,52928000
251060,5296,2019,44607000
8247,5296,2019,60922000
228809,5296,2019,61809000
249384,5296,2019,39517000
249385,5296,2019,0
453679,5296,2019,29149000
453680,5296,2019,539228000
207610,5296,2019,0
274350,5296,2019,31315000
207611,5296,2019,62165000
207612,5296,2019,99947000
8257,5296,2019,48626000
207613,5296,2019,66322000
494214,5296,2019,45431000
510605,5296,2019,60249000
514018,5296,2019,62524000
521813,5296,2019,37143000
521814,5296,2019,39167000
526988,5296,2019,56444000
531465,5296,2019,62850000
541258,5296,2019,41611000
557731,5296,2019,58210000
563281,5296,2019,56972000
563396,5296,2019,9925000
570349,5296,2019,7733000
570350,5296,2019,23953000
582223,5296,2019,0
582224,5296,2019,0
589989,5296,2019,911577000
280185,5296,2019,54416000
278711,5296,2019,12971000
278714,5296,2019,25543000
42434,5296,2019,28432000
278720,5296,2019,78044000
278721,5296,2019,17444000
278723,5296,2019,95543000
278726,5296,2019,20740000
278727,5296,2019,33471000
278730,5296,2019,23623000
271779,5296,2019,56559000
42492,5296,2019,45761000
276672,5296,2019,4455000
43060,5296,2019,16161000
279201,5296,2019,22625000
279202,5296,2019,68159000
279203,5296,2019,31963000
279205,5296,2019,13886000
279211,5296,2019,8674000
279213,5296,2019,50948000
279214,5296,2019,23448000
274324,5296,2019,24594000
43625,5296,2019,33339000
269421,5296,2019,101683000
9525,5296,2019,169615000
269431,5296,2019,34953000
41589,5296,2019,35153000
274842,5296,2019,93548000
269434,5296,2019,52119000
495268,5296,2019,42773000
3570,5296,2019,39161000
7429,5296,2019,56105000
7417,5296,2019,25029000
225244,5296,2019,33521000
9578,5296,2019,23110000
233206,5296,2019,19462000
5784,5296,2019,20366000
36372,5296,2019,125387000
4180,5296,2019,30361000
9567,5296,2019,42362000
9520,5296,2019,63206000
218842,5296,2019,26482000
15356,5296,2019,76400000
7428,5296,2019,115092000
41820,5296,2019,11384000
9415,5296,2019,12759000
9568,5296,2019,40813000
218854,5296,2019,24316000
218855,5296,2019,30066000
218857,5296,2019,44609000
4174,5296,2019,28057000
590101,5296,2019,0
14041,5296,2019,189091000
16222,5296,2019,64247000
7849,5296,2019,248081000
3604,5296,2019,38663000
192693,5296,2019,27172000
13881,5296,2019,34642000
9551,5296,2019,36330000
226862,5296,2019,34012000
9507,5296,2019,24418000
233283,5296,2019,37463000
8946,5296,2019,237654000
3617,5296,2019,112287000
285104,5296,2019,49326000
285094,5296,2019,43941000
285097,5296,2019,46425000
285098,5296,2019,24752000
285100,5296,2019,30176000
41437,5296,2019,61509000
269214,5296,2019,16763000
271793,5296,2019,88483000
8373,5296,2019,81472000
999,5296,2019,74957000
244873,5296,2019,40847000
3562,5297,2019,137589000
207460,5297,2019,35456000
536814,5297,2019,21768000
3569,5304,2019,235975000
10843,5304,2019,193978000
334430,5304,2019,78300000
478497,5304,2019,214879000
516695,5304,2019,78813000
569995,5304,2019,43100000
580412,5304,2019,33383000
9519,5304,2019,113705000
8795,5304,2019,42165000
274326,5304,2019,36165000
233301,5304,2019,17447000
8250,5304,2019,59219000
274845,5304,2019,40248000
207485,5304,2019,71417000
207486,5304,2019,64259000
207487,5304,2019,92560000
8108,5304,2019,72679000
207488,5304,2019,86723000
3571,5306,2019,221115000
364089,5306,2019,61872000
9470,5306,2019,35933000
233211,5306,2019,42820000
233212,5306,2019,16454000
3582,5317,2019,79887000
442016,5317,2019,54043000
442017,5317,2019,12652000
443347,5317,2019,26725000
474350,5317,2019,13770000
3590,5325,2019,111475000
207563,5325,2019,0
3596,5331,2019,93206000
207577,5331,2019,12106000
227875,5331,2019,9248000
8237,5331,2019,19140000
3599,5335,2019,233516000
207582,5335,2019,7381000
12603,5335,2019,55645000
207583,5335,2019,23782000
468102,5335,2019,10199000
570191,5335,2019,0
588475,5335,2019,2270000
3600,5336,2019,85423000
9526,5336,2019,34005000
233312,5336,2019,11883000
602656,5336,2019,4202000
3601,5337,2019,69253000
207586,5337,2019,10012000
207587,5337,2019,6283000
207588,5337,2019,34184000
207589,5337,2019,23698000
3608,5347,2019,142384000
207609,5347,2019,105255000
3615,5357,2019,104824000
207624,5357,2019,37040000
207625,5357,2019,25188000
220313,5357,2019,14458000
3619,5364,2019,170771000
207632,5364,2019,57584000
362639,5364,2019,0
462300,5364,2019,1555000
334440,57038,2019,652559000
424735,57038,2019,34141000
229407,57038,2019,24447000
229408,57038,2019,105513000
11728,57038,2019,61708000
229411,57038,2019,53405000
444956,57038,2019,21150000
452500,57038,2019,24127000
463064,57038,2019,21439000
73840,57038,2019,12627000
8256,57038,2019,202101000
15283,57038,2019,34580000
681,57038,2019,68852000
187699,57038,2019,102543000
187700,57038,2019,52851000
442460,57038,2019,69864000
187701,57038,2019,23169000
187703,57038,2019,29408000
187704,57038,2019,40907000
187705,57038,2019,43360000
187706,57038,2019,25038000
228827,57038,2019,75548000
229372,57038,2019,50519000
457302,57038,2019,32492000
362932,57038,2019,29342000
428801,57038,2019,40090000
466308,57038,2019,37924000
426764,57038,2019,76533000
232101,57038,2019,31493000
3572,57038,2019,107783000
207498,57038,2019,41884000
358706,57038,2019,45025000
419947,57038,2019,65716000
563037,57038,2019,25662000
492385,57038,2019,63047000
512335,57038,2019,50494000
512338,57038,2019,70199000
357285,57093,2019,50500000
360330,57265,2019,214437000
251260,57265,2019,23637000
495206,57265,2019,29205000
557350,57265,2019,29656000
3602,57265,2019,30056000
4177,57265,2019,44846000
359378,57265,2019,25881000
477903,57265,2019,75807000
597900,57265,2019,18957000
9146,57265,2019,50804000
8091,57265,2019,24099000
227865,57265,2019,21202000
227866,57265,2019,17435000
231836,57265,2019,14893000
445227,57265,2019,77062000
207431,5744,2019,87020000
225230,5744,2019,27562000
570170,5744,2019,24116000
433911,58020,2019,335192000
490937,58020,2019,95122000
569745,58020,2019,68125000
602712,58020,2019,84408000
3620,58039,2019,47465000
359382,58216,2019,0
444374,58244,2019,296715000
461005,58244,2019,17449000
457573,58593,2019,110096000
461630,58651,2019,202020000
591903,58651,2019,21566000
607277,58651,2019,4065000
467781,58780,2019,237118000
4170,6186,2019,63985000
208935,6186,2019,20496000
208936,6186,2019,51996000
494465,6186,2019,12344000
229768,6186,2019,22700000
4175,6194,2019,73782000
208951,6194,2019,22610000
9580,6194,2019,20638000
7836,6194,2019,32855000
226843,6194,2019,31198000
4176,6195,2019,94221000
10098,6195,2019,80331000
365404,6195,2019,21011000
432320,6195,2019,23279000
4179,6198,2019,28713000
1635,628,2019,3358377000
192704,628,2019,52357000
3574,628,2019,72149000
207524,628,2019,172556000
4181,628,2019,37108000
8464,628,2019,69627000
229647,628,2019,0
1615,628,2019,58881000
1612,628,2019,96122000
9533,628,2019,145775000
16533,628,2019,131531000
6399,628,2019,96739000
221687,628,2019,33659000
221689,628,2019,45253000
9497,628,2019,131000000
7863,628,2019,169165000
226876,628,2019,103657000
12623,628,2019,83208000
246402,628,2019,144997000
12535,628,2019,203957000
12049,628,2019,159310000
3579,628,2019,73060000
207571,628,2019,69770000
207572,628,2019,72584000
207574,628,2019,58620000
207531,628,2019,152372000
207532,628,2019,102069000
207533,628,2019,94025000
8110,628,2019,85354000
3581,628,2019,56408000
207553,628,2019,34571000
3586,628,2019,125257000
260501,628,2019,52351000
3565,628,2019,426104000
207467,628,2019,89397000
207468,628,2019,90225000
207469,628,2019,123881000
207470,628,2019,92110000
3592,628,2019,123193000
7408,628,2019,40713000
13356,628,2019,278292000
3550,628,2019,39431000
207418,628,2019,0
41447,628,2019,32545000
270776,628,2019,49446000
248838,628,2019,50658000
3577,628,2019,91399000
6402,628,2019,54357000
3594,628,2019,57897000
3558,628,2019,92670000
1611,628,2019,58776000
207444,628,2019,69756000
7843,628,2019,104080000
8107,628,2019,47802000
227889,628,2019,57840000
227890,628,2019,114381000
226854,628,2019,71194000
13700,628,2019,104757000
207461,628,2019,101037000
226872,628,2019,479568000
226875,628,2019,262710000
192707,628,2019,231036000
192708,628,2019,170605000
426521,628,2019,32321000
596202,628,2019,48296000
42060,6384,2019,98999000
273761,6384,2019,71744000
273762,6384,2019,59240000
273765,6384,2019,89132000
273766,6384,2019,72542000
273768,6384,2019,35496000
273769,6384,2019,69205000
273771,6384,2019,34299000
273772,6384,2019,63687000
273773,6384,2019,68515000
6130,6384,2019,42683000
220328,6384,2019,52274000
273775,6384,2019,25865000
41304,6384,2019,31995000
445970,6384,2019,38745000
445971,6384,2019,43465000
445976,6384,2019,37914000
480784,6384,2019,17418000
494313,6384,2019,850827000
521820,6384,2019,16948000
526212,6384,2019,4029000
527015,6384,2019,13701000
532194,6384,2019,18370000
532199,6384,2019,50058000
532206,6384,2019,3424000
533980,6384,2019,11700000
534099,6384,2019,15513000
538362,6384,2019,15234000
538363,6384,2019,17709000
