tract_geoid,county_name,tier,households,lmi_flag,lmi_basis,is_in_catchment,lenders_originating,all_applications,all_originations,all_origination_amt,subject_originations,subject_origination_amt,capture_rate_pct,competitor_originations,competitor_origination_amt
17031620200,Cook County,metro,758,True,ffiec_ratio,False,13,44.0,25.0,5485000.0,0.0,0.0,0.0,25.0,5485000.0
17145030500,Perry County,rural,1016,False,ffiec_ratio,False,17,50.0,25.0,3775000.0,0.0,0.0,0.0,25.0,3775000.0
17031816401,Cook County,metro,1134,True,ffiec_ratio,False,20,55.0,25.0,6865000.0,0.0,0.0,0.0,25.0,6865000.0
17031440101,Cook County,metro,2346,True,ffiec_ratio,False,20,63.0,26.0,8580000.0,1.0,295000.0,3.846,25.0,8285000.0
17031803613,Cook County,metro,1093,True,ffiec_ratio,False,23,57.0,25.0,8955000.0,0.0,0.0,0.0,25.0,8955000.0
55121100600,Trempealeau County,rural,1700,False,ffiec_ratio,False,18,41.0,25.0,5665000.0,0.0,0.0,0.0,25.0,5665000.0
17031061100,Cook County,metro,751,False,ffiec_ratio,False,21,48.0,25.0,14615000.0,0.0,0.0,0.0,25.0,14615000.0
17051951100,Fayette County,rural,1019,False,ffiec_ratio,False,15,44.0,25.0,3965000.0,0.0,0.0,0.0,25.0,3965000.0
17173959500,Shelby County,rural,1473,False,ffiec_ratio,False,18,37.0,25.0,4615000.0,0.0,0.0,0.0,25.0,4615000.0
17143001900,Peoria County,metro,502,False,ffiec_ratio,False,14,50.0,25.0,4225000.0,0.0,0.0,0.0,25.0,4225000.0
17031834900,Cook County,metro,582,True,ffiec_ratio,False,18,57.0,25.0,5655000.0,0.0,0.0,0.0,25.0,5655000.0
17013951200,Calhoun County,metro,536,False,ffiec_ratio,False,11,40.0,25.0,6385000.0,0.0,0.0,0.0,25.0,6385000.0
17031630300,Cook County,metro,1433,True,ffiec_ratio,False,18,82.0,25.0,5575000.0,0.0,0.0,0.0,25.0,5575000.0
17051951000,Fayette County,rural,734,True,ffiec_ratio,False,12,38.0,25.0,3845000.0,0.0,0.0,0.0,25.0,3845000.0
17017960400,Cass County,rural,1030,True,ffiec_ratio,False,7,37.0,25.0,2115000.0,0.0,0.0,0.0,25.0,2115000.0
17031820605,Cook County,metro,1926,True,ffiec_ratio,False,23,56.0,25.0,60905000.0,0.0,0.0,0.0,25.0,60905000.0
17031630900,Cook County,metro,1469,True,ffiec_ratio,False,16,54.0,25.0,4995000.0,0.0,0.0,0.0,25.0,4995000.0
17049950100,Effingham County,micro,1539,False,ffiec_ratio,False,9,41.0,25.0,5685000.0,0.0,0.0,0.0,25.0,5685000.0
17031580400,Cook County,metro,1580,True,ffiec_ratio,False,17,44.0,25.0,5035000.0,0.0,0.0,0.0,25.0,5035000.0
17031806802,Cook County,metro,1145,False,ffiec_ratio,False,21,45.0,25.0,9785000.0,0.0,0.0,0.0,25.0,9785000.0
17061973800,Greene County,rural,680,False,ffiec_ratio,False,13,41.0,25.0,3775000.0,0.0,0.0,0.0,25.0,3775000.0
17031671600,Cook County,metro,706,True,ffiec_ratio,False,17,53.0,25.0,3995000.0,0.0,0.0,0.0,25.0,3995000.0
55079010800,Milwaukee County,metro,1309,True,ffiec_ratio,True,17,39.0,25.0,8835000.0,1.0,385000.0,4.0,24.0,8450000.0
55079186300,Milwaukee County,metro,1822,False,ffiec_ratio,True,19,37.0,25.0,24685000.0,1.0,425000.0,4.0,24.0,24260000.0
55079002400,Milwaukee County,metro,1078,True,ffiec_ratio,True,18,56.0,24.0,2670000.0,0.0,0.0,0.0,24.0,2670000.0
55079186500,Milwaukee County,metro,1166,True,ffiec_ratio,True,19,49.0,24.0,42720000.0,0.0,0.0,0.0,24.0,42720000.0
17031140301,Cook County,metro,917,True,ffiec_ratio,True,18,47.0,25.0,9195000.0,1.0,335000.0,4.0,24.0,8860000.0
17031804511,Cook County,metro,670,True,ffiec_ratio,True,18,50.0,25.0,6295000.0,1.0,75000.0,4.0,24.0,6220000.0
17031400400,Cook County,metro,883,True,ffiec_ratio,True,19,44.0,24.0,7170000.0,0.0,0.0,0.0,24.0,7170000.0
55079016500,Milwaukee County,metro,867,True,ffiec_ratio,True,17,34.0,24.0,4180000.0,0.0,0.0,0.0,24.0,4180000.0
17031110200,Cook County,metro,1376,False,ffiec_ratio,True,15,51.0,25.0,8225000.0,1.0,55000.0,4.0,24.0,8170000.0
55079016400,Milwaukee County,metro,1071,True,ffiec_ratio,True,20,55.0,27.0,3065000.0,3.0,325000.0,11.111,24.0,2740000.0
17031610800,Cook County,metro,651,False,ffiec_ratio,True,18,47.0,24.0,6640000.0,0.0,0.0,0.0,24.0,6640000.0
17031030103,Cook County,metro,1100,False,ffiec_ratio,True,20,53.0,24.0,7470000.0,0.0,0.0,0.0,24.0,7470000.0
17031010202,Cook County,metro,1139,True,ffiec_ratio,True,14,36.0,24.0,12480000.0,0.0,0.0,0.0,24.0,12480000.0
17201001000,Winnebago County,metro,970,True,ffiec_ratio,True,19,47.0,24.0,2860000.0,0.0,0.0,0.0,24.0,2860000.0
17097862604,Lake County,metro,1551,True,ffiec_ratio,True,16,53.0,25.0,6515000.0,1.0,215000.0,4.0,24.0,6300000.0
17031390100,Cook County,metro,783,False,ffiec_ratio,True,18,58.0,25.0,8795000.0,1.0,85000.0,4.0,24.0,8710000.0
17097862200,Lake County,metro,1345,True,ffiec_ratio,True,19,59.0,25.0,4585000.0,1.0,15000.0,4.0,24.0,4570000.0
17031411100,Cook County,metro,988,False,ffiec_ratio,True,19,38.0,24.0,12320000.0,0.0,0.0,0.0,24.0,12320000.0
17031670100,Cook County,metro,439,True,ffiec_ratio,True,17,50.0,24.0,4370000.0,0.0,0.0,0.0,24.0,4370000.0
17173959600,Shelby County,rural,1236,False,ffiec_ratio,False,14,42.0,24.0,4270000.0,0.0,0.0,0.0,24.0,4270000.0
17143000600,Peoria County,metro,1198,True,ffiec_ratio,False,7,45.0,24.0,2140000.0,0.0,0.0,0.0,24.0,2140000.0
17059972700,Gallatin County,rural,1049,False,ffiec_ratio,False,17,58.0,24.0,3750000.0,0.0,0.0,0.0,24.0,3750000.0
17109010100,McDonough County,micro,1472,False,ffiec_ratio,False,15,54.0,24.0,2140000.0,0.0,0.0,0.0,24.0,2140000.0
17185957400,Wabash County,rural,782,False,ffiec_ratio,False,10,41.0,24.0,2500000.0,0.0,0.0,0.0,24.0,2500000.0
17137952000,Morgan County,micro,1307,True,ffiec_ratio,False,15,37.0,24.0,6200000.0,0.0,0.0,0.0,24.0,6200000.0
17031802506,Cook County,metro,776,False,ffiec_ratio,False,19,44.0,24.0,5540000.0,0.0,0.0,0.0,24.0,5540000.0
17081050400,Jefferson County,micro,1625,False,ffiec_ratio,False,15,50.0,24.0,3170000.0,0.0,0.0,0.0,24.0,3170000.0
17031671300,Cook County,metro,660,True,ffiec_ratio,False,18,59.0,24.0,4020000.0,0.0,0.0,0.0,24.0,4020000.0
17097862402,Lake County,metro,1056,True,ffiec_ratio,False,16,53.0,24.0,3380000.0,0.0,0.0,0.0,24.0,3380000.0
17031063400,Cook County,metro,1378,False,ffiec_ratio,False,18,39.0,24.0,12600000.0,0.0,0.0,0.0,24.0,12600000.0
17031260700,Cook County,metro,463,True,ffiec_ratio,False,17,55.0,24.0,6090000.0,0.0,0.0,0.0,24.0,6090000.0
17031660302,Cook County,metro,1431,True,ffiec_ratio,False,16,59.0,24.0,4650000.0,0.0,0.0,0.0,24.0,4650000.0
17001010301,Adams County,micro,1009,False,ffiec_ratio,False,14,35.0,24.0,5440000.0,0.0,0.0,0.0,24.0,5440000.0
17051950600,Fayette County,rural,937,False,ffiec_ratio,False,13,49.0,24.0,3860000.0,0.0,0.0,0.0,24.0,3860000.0
17031260600,Cook County,metro,614,True,ffiec_ratio,False,21,82.0,24.0,6430000.0,0.0,0.0,0.0,24.0,6430000.0
17031291200,Cook County,metro,728,True,ffiec_ratio,False,18,54.0,24.0,8870000.0,0.0,0.0,0.0,24.0,8870000.0
17031520200,Cook County,metro,1184,True,ffiec_ratio,False,17,45.0,24.0,3440000.0,0.0,0.0,0.0,24.0,3440000.0
17065973300,Hamilton County,rural,1059,False,ffiec_ratio,False,9,46.0,24.0,3440000.0,0.0,0.0,0.0,24.0,3440000.0
17159978200,Richland County,rural,1155,False,ffiec_ratio,False,13,49.0,24.0,2340000.0,0.0,0.0,0.0,24.0,2340000.0
17031813702,Cook County,metro,1205,True,ffiec_ratio,False,16,50.0,24.0,7630000.0,0.0,0.0,0.0,24.0,7630000.0
17191955300,Wayne County,rural,1188,False,ffiec_ratio,False,18,40.0,24.0,3200000.0,0.0,0.0,0.0,24.0,3200000.0
17031836800,Cook County,metro,1002,True,ffiec_ratio,False,19,62.0,24.0,7960000.0,0.0,0.0,0.0,24.0,7960000.0
17183000900,Vermilion County,micro,875,False,ffiec_ratio,False,18,51.0,24.0,2200000.0,0.0,0.0,0.0,24.0,2200000.0
17193958000,White County,rural,895,True,ffiec_ratio,False,12,37.0,24.0,1840000.0,0.0,0.0,0.0,24.0,1840000.0
17031711300,Cook County,metro,629,True,ffiec_ratio,False,22,50.0,25.0,6155000.0,1.0,195000.0,4.0,24.0,5960000.0
17185957200,Wabash County,rural,1450,False,ffiec_ratio,False,11,48.0,24.0,3590000.0,0.0,0.0,0.0,24.0,3590000.0
17161021400,Rock Island County,metro,525,True,ffiec_ratio,False,13,37.0,24.0,2380000.0,0.0,0.0,0.0,24.0,2380000.0
17031252000,Cook County,metro,2313,True,ffiec_ratio,False,18,66.0,25.0,12955000.0,1.0,195000.0,4.0,24.0,12760000.0
17091011900,Kankakee County,metro,623,True,ffiec_ratio,False,16,46.0,24.0,3750000.0,0.0,0.0,0.0,24.0,3750000.0
55059001000,Kenosha County,metro,1636,True,ffiec_ratio,True,18,41.0,24.0,12630000.0,1.0,265000.0,4.167,23.0,12365000.0
55025000301,Dane County,metro,2389,True,ffiec_ratio,True,11,27.0,23.0,31945000.0,0.0,0.0,0.0,23.0,31945000.0
55009021304,Brown County,metro,1240,False,ffiec_ratio,True,12,31.0,25.0,4025000.0,2.0,410000.0,8.0,23.0,3615000.0
55079006800,Milwaukee County,metro,820,True,ffiec_ratio,True,14,54.0,23.0,2195000.0,0.0,0.0,0.0,23.0,2195000.0
17031836700,Cook County,metro,1042,True,ffiec_ratio,True,19,55.0,23.0,7765000.0,0.0,0.0,0.0,23.0,7765000.0
17031612000,Cook County,metro,462,True,ffiec_ratio,True,16,50.0,23.0,4665000.0,0.0,0.0,0.0,23.0,4665000.0
17031843800,Cook County,metro,710,True,ffiec_ratio,True,19,42.0,23.0,3925000.0,0.0,0.0,0.0,23.0,3925000.0
55079003600,Milwaukee County,metro,595,True,ffiec_ratio,True,16,65.0,27.0,3575000.0,4.0,400000.0,14.815,23.0,3175000.0
17201002400,Winnebago County,metro,899,True,ffiec_ratio,True,17,56.0,24.0,2230000.0,1.0,15000.0,4.167,23.0,2215000.0
17089853401,Kane County,metro,655,True,ffiec_ratio,False,17,33.0,23.0,3325000.0,0.0,0.0,0.0,23.0,3325000.0
17085020102,Jo Daviess County,rural,1027,False,ffiec_ratio,False,16,36.0,23.0,2365000.0,0.0,0.0,0.0,23.0,2365000.0
17031200402,Cook County,metro,1336,True,ffiec_ratio,False,18,51.0,23.0,8365000.0,0.0,0.0,0.0,23.0,8365000.0
17077010601,Jackson County,micro,836,True,ffiec_ratio,False,13,56.0,23.0,3655000.0,0.0,0.0,0.0,23.0,3655000.0
17031835200,Cook County,metro,674,False,ffiec_ratio,False,11,53.0,23.0,7545000.0,0.0,0.0,0.0,23.0,7545000.0
17031200401,Cook County,metro,931,True,ffiec_ratio,False,18,50.0,24.0,8260000.0,1.0,65000.0,4.167,23.0,8195000.0
17169970300,Schuyler County,rural,720,False,ffiec_ratio,False,13,35.0,23.0,5155000.0,0.0,0.0,0.0,23.0,5155000.0
17031580200,Cook County,metro,901,True,ffiec_ratio,False,17,45.0,23.0,5445000.0,0.0,0.0,0.0,23.0,5445000.0
17165955100,Saline County,rural,1114,True,ffiec_ratio,False,18,43.0,23.0,2305000.0,0.0,0.0,0.0,23.0,2305000.0
17161023500,Rock Island County,metro,582,True,ffiec_ratio,False,17,47.0,23.0,2585000.0,0.0,0.0,0.0,23.0,2585000.0
17085020500,Jo Daviess County,rural,1383,False,ffiec_ratio,False,13,39.0,23.0,2865000.0,0.0,0.0,0.0,23.0,2865000.0
17099963300,LaSalle County,micro,1180,True,ffiec_ratio,False,14,33.0,23.0,2055000.0,0.0,0.0,0.0,23.0,2055000.0
17031640800,Cook County,metro,580,True,ffiec_ratio,False,16,34.0,24.0,4620000.0,1.0,275000.0,4.167,23.0,4345000.0
17103000700,Lee County,micro,716,False,ffiec_ratio,False,15,34.0,23.0,2665000.0,0.0,0.0,0.0,23.0,2665000.0
17077010300,Jackson County,micro,1109,False,ffiec_ratio,False,16,51.0,23.0,3695000.0,0.0,0.0,0.0,23.0,3695000.0
17031826902,Cook County,metro,443,True,ffiec_ratio,False,15,55.0,23.0,2445000.0,0.0,0.0,0.0,23.0,2445000.0
17031250200,Cook County,metro,871,True,ffiec_ratio,False,16,42.0,23.0,4145000.0,0.0,0.0,0.0,23.0,4145000.0
17031827100,Cook County,metro,956,True,ffiec_ratio,False,16,56.0,23.0,2705000.0,0.0,0.0,0.0,23.0,2705000.0
17197881201,Will County,metro,894,True,ffiec_ratio,False,15,43.0,23.0,4175000.0,0.0,0.0,0.0,23.0,4175000.0
55079018800,Milwaukee County,metro,543,True,ffiec_ratio,True,11,53.0,22.0,2830000.0,0.0,0.0,0.0,22.0,2830000.0
55063000402,La Crosse County,metro,1525,True,ffiec_ratio,True,13,29.0,22.0,4570000.0,0.0,0.0,0.0,22.0,4570000.0
17031834700,Cook County,metro,660,True,ffiec_ratio,True,20,60.0,23.0,9385000.0,1.0,305000.0,4.348,22.0,9080000.0
17031381400,Cook County,metro,756,True,ffiec_ratio,True,18,64.0,22.0,9480000.0,0.0,0.0,0.0,22.0,9480000.0
17031836100,Cook County,metro,833,True,ffiec_ratio,True,19,44.0,22.0,9690000.0,0.0,0.0,0.0,22.0,9690000.0
55009001000,Brown County,metro,749,False,ffiec_ratio,True,15,32.0,25.0,20895000.0,3.0,1115000.0,12.0,22.0,19780000.0
55051180200,Iron County,rural,739,False,ffiec_ratio,True,17,46.0,26.0,3800000.0,4.0,500000.0,15.385,22.0,3300000.0
55113940002,Sawyer County,rural,566,False,ffiec_ratio,True,15,43.0,22.0,7840000.0,0.0,0.0,0.0,22.0,7840000.0
55079008100,Milwaukee County,metro,528,True,ffiec_ratio,True,19,41.0,22.0,6290000.0,0.0,0.0,0.0,22.0,6290000.0
55079021400,Milwaukee County,metro,1682,True,ffiec_ratio,True,16,51.0,24.0,5970000.0,2.0,340000.0,8.333,22.0,5630000.0
55079017600,Milwaukee County,metro,826,True,ffiec_ratio,True,16,38.0,23.0,3145000.0,1.0,55000.0,4.348,22.0,3090000.0
17031421200,Cook County,metro,729,True,ffiec_ratio,True,16,47.0,22.0,6290000.0,0.0,0.0,0.0,22.0,6290000.0
17145030100,Perry County,rural,1228,False,ffiec_ratio,False,13,40.0,22.0,2730000.0,0.0,0.0,0.0,22.0,2730000.0
17119404000,Madison County,metro,1077,True,ffiec_ratio,False,15,57.0,22.0,2130000.0,0.0,0.0,0.0,22.0,2130000.0
17031844700,Cook County,metro,746,True,ffiec_ratio,False,16,48.0,22.0,5120000.0,0.0,0.0,0.0,22.0,5120000.0
17031843000,Cook County,metro,1152,True,ffiec_ratio,False,16,57.0,22.0,5480000.0,0.0,0.0,0.0,22.0,5480000.0
17067954200,Hancock County,rural,1021,False,ffiec_ratio,False,15,43.0,22.0,2510000.0,0.0,0.0,0.0,22.0,2510000.0
17077010700,Jackson County,micro,1427,True,ffiec_ratio,False,15,49.0,22.0,2330000.0,0.0,0.0,0.0,22.0,2330000.0
17031430900,Cook County,metro,844,True,ffiec_ratio,False,18,45.0,23.0,9995000.0,1.0,385000.0,4.348,22.0,9610000.0
17031510100,Cook County,metro,1225,True,ffiec_ratio,False,19,52.0,24.0,3490000.0,2.0,430000.0,8.333,22.0,3060000.0
17067953700,Hancock County,rural,930,False,ffiec_ratio,False,12,50.0,22.0,2380000.0,0.0,0.0,0.0,22.0,2380000.0
17031835100,Cook County,metro,1437,True,ffiec_ratio,False,18,60.0,22.0,3750000.0,0.0,0.0,0.0,22.0,3750000.0
17031670400,Cook County,metro,626,True,ffiec_ratio,False,17,54.0,22.0,5450000.0,0.0,0.0,0.0,22.0,5450000.0
17015960600,Carroll County,rural,562,False,ffiec_ratio,False,18,44.0,22.0,3150000.0,0.0,0.0,0.0,22.0,3150000.0
17031691500,Cook County,metro,893,True,ffiec_ratio,False,19,61.0,22.0,8190000.0,0.0,0.0,0.0,22.0,8190000.0
17031440102,Cook County,metro,2007,True,ffiec_ratio,False,18,74.0,23.0,6815000.0,1.0,155000.0,4.348,22.0,6660000.0
17031222600,Cook County,metro,708,False,ffiec_ratio,False,18,37.0,22.0,12550000.0,0.0,0.0,0.0,22.0,12550000.0
17031580600,Cook County,metro,1684,True,ffiec_ratio,False,16,59.0,22.0,4520000.0,0.0,0.0,0.0,22.0,4520000.0
17191955200,Wayne County,rural,1328,False,ffiec_ratio,False,14,51.0,22.0,2700000.0,0.0,0.0,0.0,22.0,2700000.0
17031050900,Cook County,metro,672,False,ffiec_ratio,False,20,42.0,22.0,16820000.0,0.0,0.0,0.0,22.0,16820000.0
17197881202,Will County,metro,789,True,ffiec_ratio,False,15,41.0,22.0,3370000.0,0.0,0.0,0.0,22.0,3370000.0
17031390500,Cook County,metro,835,True,ffiec_ratio,True,16,41.0,21.0,16475000.0,0.0,0.0,0.0,21.0,16475000.0
55009001702,Brown County,metro,1860,True,ffiec_ratio,True,12,32.0,21.0,12345000.0,0.0,0.0,0.0,21.0,12345000.0
17031280900,Cook County,metro,464,True,ffiec_ratio,True,13,35.0,21.0,7915000.0,0.0,0.0,0.0,21.0,7915000.0
17031411000,Cook County,metro,2541,False,ffiec_ratio,True,13,43.0,21.0,13985000.0,0.0,0.0,0.0,21.0,13985000.0
17031809402,Cook County,metro,1536,False,ffiec_ratio,True,19,35.0,21.0,6895000.0,0.0,0.0,0.0,21.0,6895000.0
17031840200,Cook County,metro,896,True,ffiec_ratio,True,17,34.0,21.0,7175000.0,0.0,0.0,0.0,21.0,7175000.0
55079021300,Milwaukee County,metro,963,True,ffiec_ratio,True,16,41.0,21.0,4185000.0,0.0,0.0,0.0,21.0,4185000.0
17031681200,Cook County,metro,911,True,ffiec_ratio,True,14,58.0,22.0,9210000.0,1.0,395000.0,4.545,21.0,8815000.0
17031020701,Cook County,metro,751,False,ffiec_ratio,True,16,37.0,21.0,7805000.0,0.0,0.0,0.0,21.0,7805000.0
17031690500,Cook County,metro,322,True,ffiec_ratio,True,17,41.0,21.0,5445000.0,0.0,0.0,0.0,21.0,5445000.0
17031430300,Cook County,metro,1050,True,ffiec_ratio,True,15,50.0,21.0,4765000.0,0.0,0.0,0.0,21.0,4765000.0
17201002100,Winnebago County,metro,664,True,ffiec_ratio,True,15,40.0,22.0,1610000.0,1.0,55000.0,4.545,21.0,1555000.0
17031420500,Cook County,metro,879,True,ffiec_ratio,True,15,53.0,21.0,8875000.0,0.0,0.0,0.0,21.0,8875000.0
17031670300,Cook County,metro,420,True,ffiec_ratio,True,18,42.0,21.0,4335000.0,0.0,0.0,0.0,21.0,4335000.0
17033880100,Crawford County,rural,1025,False,ffiec_ratio,False,11,38.0,21.0,3155000.0,0.0,0.0,0.0,21.0,3155000.0
17031440800,Cook County,metro,744,True,ffiec_ratio,False,15,42.0,22.0,5080000.0,1.0,225000.0,4.545,21.0,4855000.0
17157951201,Randolph County,rural,730,False,ffiec_ratio,False,11,30.0,21.0,2425000.0,0.0,0.0,0.0,21.0,2425000.0
17033880200,Crawford County,rural,1571,False,ffiec_ratio,False,16,48.0,21.0,2565000.0,0.0,0.0,0.0,21.0,2565000.0
17031230200,Cook County,metro,682,True,ffiec_ratio,False,18,34.0,21.0,9195000.0,0.0,0.0,0.0,21.0,9195000.0
17115001900,Macon County,metro,1185,True,ffiec_ratio,False,18,53.0,21.0,2025000.0,0.0,0.0,0.0,21.0,2025000.0
17017960500,Cass County,rural,976,True,ffiec_ratio,False,10,35.0,21.0,1695000.0,0.0,0.0,0.0,21.0,1695000.0
17095000700,Knox County,micro,819,True,ffiec_ratio,False,11,46.0,21.0,1505000.0,0.0,0.0,0.0,21.0,1505000.0
17183000800,Vermilion County,micro,895,False,ffiec_ratio,False,14,43.0,21.0,3605000.0,0.0,0.0,0.0,21.0,3605000.0
17191954900,Wayne County,rural,1340,False,ffiec_ratio,False,14,49.0,21.0,4165000.0,0.0,0.0,0.0,21.0,4165000.0
17137951600,Morgan County,micro,1215,True,ffiec_ratio,False,14,39.0,21.0,1465000.0,0.0,0.0,0.0,21.0,1465000.0
17031570200,Cook County,metro,824,False,ffiec_ratio,False,14,49.0,21.0,3775000.0,0.0,0.0,0.0,21.0,3775000.0
17101880700,Lawrence County,rural,1168,False,ffiec_ratio,False,12,41.0,21.0,3205000.0,0.0,0.0,0.0,21.0,3205000.0
17195001102,Whiteside County,micro,883,False,ffiec_ratio,False,12,40.0,21.0,1785000.0,0.0,0.0,0.0,21.0,1785000.0
17115000502,Macon County,metro,1052,True,ffiec_ratio,False,13,31.0,21.0,1925000.0,0.0,0.0,0.0,21.0,1925000.0
17031760801,Cook County,metro,2287,False,ffiec_ratio,False,15,30.0,21.0,5945000.0,0.0,0.0,0.0,21.0,5945000.0
17031813801,Cook County,metro,997,True,ffiec_ratio,False,15,44.0,21.0,10135000.0,0.0,0.0,0.0,21.0,10135000.0
17067954000,Hancock County,rural,857,False,ffiec_ratio,False,10,51.0,21.0,2395000.0,0.0,0.0,0.0,21.0,2395000.0
17015960200,Carroll County,rural,870,False,ffiec_ratio,False,15,36.0,21.0,2805000.0,0.0,0.0,0.0,21.0,2805000.0
17167001600,Sangamon County,metro,1292,True,ffiec_ratio,False,13,30.0,21.0,1405000.0,0.0,0.0,0.0,21.0,1405000.0
17031839800,Cook County,metro,1163,False,ffiec_ratio,True,17,43.0,20.0,7750000.0,0.0,0.0,0.0,20.0,7750000.0
55079013300,Milwaukee County,metro,455,True,ffiec_ratio,True,17,38.0,20.0,3180000.0,0.0,0.0,0.0,20.0,3180000.0
55079010600,Milwaukee County,metro,389,True,ffiec_ratio,True,15,38.0,20.0,5030000.0,0.0,0.0,0.0,20.0,5030000.0
17097866100,Lake County,metro,1193,True,ffiec_ratio,True,19,47.0,22.0,5740000.0,2.0,400000.0,9.091,20.0,5340000.0
55079016600,Milwaukee County,metro,696,True,ffiec_ratio,True,16,29.0,21.0,3075000.0,1.0,85000.0,4.762,20.0,2990000.0
55079186600,Milwaukee County,metro,1112,True,ffiec_ratio,True,16,35.0,20.0,3070000.0,0.0,0.0,0.0,20.0,3070000.0
55079016800,Milwaukee County,metro,985,True,ffiec_ratio,True,15,50.0,20.0,2450000.0,0.0,0.0,0.0,20.0,2450000.0
55079009800,Milwaukee County,metro,405,True,ffiec_ratio,True,17,37.0,20.0,1950000.0,0.0,0.0,0.0,20.0,1950000.0
17031070103,Cook County,metro,1160,True,ffiec_ratio,True,17,43.0,20.0,19840000.0,0.0,0.0,0.0,20.0,19840000.0
17031670800,Cook County,metro,435,True,ffiec_ratio,True,14,65.0,20.0,3150000.0,0.0,0.0,0.0,20.0,3150000.0
17031480300,Cook County,metro,507,True,ffiec_ratio,False,16,56.0,20.0,3530000.0,0.0,0.0,0.0,20.0,3530000.0
17149952500,Pike County,rural,979,False,ffiec_ratio,False,11,33.0,20.0,2570000.0,0.0,0.0,0.0,20.0,2570000.0
17031816600,Cook County,metro,1117,True,ffiec_ratio,False,16,65.0,20.0,5290000.0,0.0,0.0,0.0,20.0,5290000.0
17115001000,Macon County,metro,589,True,ffiec_ratio,False,15,34.0,20.0,1280000.0,0.0,0.0,0.0,20.0,1280000.0
17113000400,McLean County,metro,1066,False,ffiec_ratio,False,14,34.0,20.0,3400000.0,0.0,0.0,0.0,20.0,3400000.0
17031301600,Cook County,metro,1478,True,ffiec_ratio,False,13,37.0,21.0,4195000.0,1.0,395000.0,4.762,20.0,3800000.0
17031260900,Cook County,metro,465,True,ffiec_ratio,False,17,38.0,20.0,4550000.0,0.0,0.0,0.0,20.0,4550000.0
17183000600,Vermilion County,micro,844,True,ffiec_ratio,False,10,38.0,20.0,2900000.0,0.0,0.0,0.0,20.0,2900000.0
17001000400,Adams County,micro,1522,True,ffiec_ratio,False,10,43.0,21.0,2135000.0,1.0,165000.0,4.762,20.0,1970000.0
17095001200,Knox County,micro,705,False,ffiec_ratio,False,14,34.0,20.0,2790000.0,0.0,0.0,0.0,20.0,2790000.0
17031580100,Cook County,metro,902,True,ffiec_ratio,False,13,38.0,20.0,6160000.0,0.0,0.0,0.0,20.0,6160000.0
17031730300,Cook County,metro,372,True,ffiec_ratio,False,15,40.0,20.0,11920000.0,0.0,0.0,0.0,20.0,11920000.0
17031300800,Cook County,metro,1121,True,ffiec_ratio,False,14,36.0,20.0,5380000.0,0.0,0.0,0.0,20.0,5380000.0
17153971000,Pulaski County,rural,948,False,ffiec_ratio,False,17,60.0,20.0,2270000.0,0.0,0.0,0.0,20.0,2270000.0
17057953400,Fulton County,micro,815,False,ffiec_ratio,False,9,29.0,20.0,1960000.0,0.0,0.0,0.0,20.0,1960000.0
17031580502,Cook County,metro,1520,True,ffiec_ratio,False,15,43.0,20.0,3970000.0,0.0,0.0,0.0,20.0,3970000.0
17029000400,Coles County,micro,1430,False,ffiec_ratio,False,13,32.0,20.0,2420000.0,0.0,0.0,0.0,20.0,2420000.0
17031681300,Cook County,metro,830,True,ffiec_ratio,False,15,64.0,20.0,5740000.0,0.0,0.0,0.0,20.0,5740000.0
17143002000,Peoria County,metro,467,False,ffiec_ratio,False,12,35.0,20.0,3140000.0,0.0,0.0,0.0,20.0,3140000.0
17125956600,Mason County,rural,726,False,ffiec_ratio,False,12,41.0,20.0,2450000.0,0.0,0.0,0.0,20.0,2450000.0
17071973500,Henderson County,micro,1043,False,ffiec_ratio,False,15,37.0,20.0,2190000.0,0.0,0.0,0.0,20.0,2190000.0
17201001200,Winnebago County,metro,950,True,ffiec_ratio,True,16,35.0,19.0,2385000.0,0.0,0.0,0.0,19.0,2385000.0
17031170100,Cook County,metro,1112,True,ffiec_ratio,True,13,33.0,19.0,3485000.0,0.0,0.0,0.0,19.0,3485000.0
17031410800,Cook County,metro,1601,False,ffiec_ratio,True,16,40.0,19.0,22775000.0,0.0,0.0,0.0,19.0,22775000.0
55063000401,La Crosse County,metro,820,True,ffiec_ratio,True,9,22.0,19.0,4305000.0,0.0,0.0,0.0,19.0,4305000.0
55079185500,Milwaukee County,metro,509,True,ffiec_ratio,True,13,35.0,19.0,2435000.0,0.0,0.0,0.0,19.0,2435000.0
17031842000,Cook County,metro,388,False,ffiec_ratio,True,10,41.0,19.0,7635000.0,0.0,0.0,0.0,19.0,7635000.0
55079013600,Milwaukee County,metro,1128,True,ffiec_ratio,True,15,45.0,19.0,16585000.0,0.0,0.0,0.0,19.0,16585000.0
17031670200,Cook County,metro,395,True,ffiec_ratio,True,15,43.0,19.0,4675000.0,0.0,0.0,0.0,19.0,4675000.0
17031842900,Cook County,metro,1497,True,ffiec_ratio,True,15,40.0,19.0,4485000.0,0.0,0.0,0.0,19.0,4485000.0
55025001605,Dane County,metro,2479,False,ffiec_ratio,True,12,20.0,19.0,16205000.0,0.0,0.0,0.0,19.0,16205000.0
17031809401,Cook County,metro,1686,False,ffiec_ratio,True,15,31.0,19.0,10005000.0,0.0,0.0,0.0,19.0,10005000.0
