OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
20790158457617|17163504002|Census Tract 5040.02|351978970|12958313|G5020|S|20740158457623|17163504001|Census Tract 5040.01|179943009|6217693|G5020|S|26700|7271
20790158457617|17163504002|Census Tract 5040.02|351978970|12958313|G5020|S|20740158457617|17163504002|Census Tract 5040.02|351952373|12952486|G5020|S|351952270|12951042
20790158457618|17163504351|Census Tract 5043.51|3098942|73528|G5020|S|20740158457618|17163504351|Census Tract 5043.51|3098942|73528|G5020|S|3098942|73528
20790158457626|17163504352|Census Tract 5043.52|7340431|64775|G5020|S|20740158457626|17163504352|Census Tract 5043.52|7353953|66340|G5020|S|7310489|64775
20790158457626|17163504352|Census Tract 5043.52|7340431|64775|G5020|S|20740158457627|17163504353|Census Tract 5043.53|19917222|198032|G5020|S|29942|0
20790158457627|17163504353|Census Tract 5043.53|19887280|198032|G5020|S|20740158457627|17163504353|Census Tract 5043.53|19917222|198032|G5020|S|19887280|198032
207903711725665|17163504354|Census Tract 5043.54|5222518|22347|G5020|S|207403711725665|17163504354|Census Tract 5043.54|5179085|22347|G5020|S|5174073|22347
207903711725665|17163504354|Census Tract 5043.54|5222518|22347|G5020|S|207403711725662|17163504355|Census Tract 5043.55|9774576|212305|G5020|S|48445|0
207903711725662|17163504355|Census Tract 5043.55|9727154|212305|G5020|S|207403711725665|17163504354|Census Tract 5043.54|5179085|22347|G5020|S|5012|0
207903711725662|17163504355|Census Tract 5043.55|9727154|212305|G5020|S|207403711725662|17163504355|Census Tract 5043.55|9774576|212305|G5020|S|9722142|212305
2079015482310633|17163504356|Census Tract 5043.56|7885266|301770|G5020|S|20740158457621|17163504303|Census Tract 5043.03|73560730|495310|G5020|S|7885266|301770
2079015482310629|17163504357|Census Tract 5043.57|65738391|193540|G5020|S|20740158457619|17163504302|Census Tract 5043.02|169302326|1442185|G5020|S|62927|0
2079015482310629|17163504357|Census Tract 5043.57|65738391|193540|G5020|S|20740158457621|17163504303|Census Tract 5043.03|73560730|495310|G5020|S|65675464|193540
2079015482310640|17163504358|Census Tract 5043.58|84500529|654891|G5020|S|20740158457619|17163504302|Census Tract 5043.02|169302326|1442185|G5020|S|84500529|654891
2079015482310659|17163504359|Census Tract 5043.59|84629897|787294|G5020|S|20740158457619|17163504302|Census Tract 5043.02|169302326|1442185|G5020|S|84629897|787294
2079015482310661|17163504501|Census Tract 5045.01|5066439|12261|G5020|S|20740158457614|17163501100|Census Tract 5011|2311138|0|G5020|S|89515|0
2079015482310661|17163504501|Census Tract 5045.01|5066439|12261|G5020|S|20740158457589|17163502300|Census Tract 5023|18589866|2685674|G5020|S|639|0
2079015482310661|17163504501|Census Tract 5045.01|5066439|12261|G5020|S|20740158457604|17163502603|Census Tract 5026.03|15223668|222622|G5020|S|80441|0
2079015482310661|17163504501|Census Tract 5045.01|5066439|12261|G5020|S|20740158457630|17163504500|Census Tract 5045|18196445|1611381|G5020|S|4895844|12261
2079015482310627|17163504502|Census Tract 5045.02|13301069|1599120|G5020|S|20740149984800|17119400903|Census Tract 4009.03|47453778|13938920|G5020|S|126|0
2079015482310627|17163504502|Census Tract 5045.02|13301069|1599120|G5020|S|20740158457589|17163502300|Census Tract 5023|18589866|2685674|G5020|S|18372|0
2079015482310627|17163504502|Census Tract 5045.02|13301069|1599120|G5020|S|20740158457630|17163504500|Census Tract 5045|18196445|1611381|G5020|S|13282571|1599120
207903711725681|17163504600|Census Tract 5046|3120772|0|G5020|S|207403711725681|17163504600|Census Tract 5046|3177816|0|G5020|S|3120772|0
20790157604387|17165955100|Census Tract 9551|9051553|165407|G5020|S|20740157604387|17165955100|Census Tract 9551|9028758|165407|G5020|S|9012479|165407
20790157604387|17165955100|Census Tract 9551|9051553|165407|G5020|S|20740157604388|17165955500|Census Tract 9555|5160506|18680|G5020|S|39074|0
20790157604388|17165955500|Census Tract 9555|5137711|18680|G5020|S|20740157604387|17165955100|Census Tract 9551|9028758|165407|G5020|S|16279|0
20790157604388|17165955500|Census Tract 9555|5137711|18680|G5020|S|20740157604388|17165955500|Census Tract 9555|5160506|18680|G5020|S|5121432|18680
20790157604386|17165955600|Census Tract 9556|287492338|2769818|G5020|S|20740157604386|17165955600|Census Tract 9556|286353983|2685328|G5020|S|286352447|2685328
20790157604386|17165955600|Census Tract 9556|287492338|2769818|G5020|S|20740157604385|17165956200|Census Tract 9562|389906977|9173904|G5020|S|1139891|84490
20790157604383|17165955700|Census Tract 9557|217265095|4035779|G5020|S|20740157604383|17165955700|Census Tract 9557|217028437|4032883|G5020|S|217028377|4032883
20790157604383|17165955700|Census Tract 9557|217265095|4035779|G5020|S|20740157604384|17165956100|Census Tract 9561|53212480|1315770|G5020|S|236718|2896
20790157604389|17165955800|Census Tract 9558|9540505|52745|G5020|S|20740157604389|17165955800|Census Tract 9558|9540505|52745|G5020|S|9540505|52745
20790157604390|17165955900|Census Tract 9559|10979694|518576|G5020|S|20740157604390|17165955900|Census Tract 9559|9389899|498190|G5020|S|9389899|498190
20790157604390|17165955900|Census Tract 9559|10979694|518576|G5020|S|20740157604385|17165956200|Census Tract 9562|389906977|9173904|G5020|S|1589795|20386
20790157604391|17165956000|Census Tract 9560|4549422|36109|G5020|S|20740157604391|17165956000|Census Tract 9560|4549422|36109|G5020|S|4549422|36109
20790157604384|17165956100|Census Tract 9561|52975822|1312874|G5020|S|20740157604383|17165955700|Census Tract 9557|217028437|4032883|G5020|S|60|0
20790157604384|17165956100|Census Tract 9561|52975822|1312874|G5020|S|20740157604384|17165956100|Census Tract 9561|53212480|1315770|G5020|S|52975762|1312874
20790157604385|17165956200|Census Tract 9562|387178144|9069028|G5020|S|20740156171331|17151971200|Census Tract 9712|621772208|3663009|G5020|S|853|0
20790157604385|17165956200|Census Tract 9562|387178144|9069028|G5020|S|20740157604385|17165956200|Census Tract 9562|389906977|9173904|G5020|S|387177291|9069028
20790364127661|17167000100|Census Tract 1|32267415|464034|G5020|S|20740364127661|17167000100|Census Tract 1|31728051|521801|G5020|S|31728051|450550
20790364127661|17167000100|Census Tract 1|32267415|464034|G5020|S|20740364127688|17167000300|Census Tract 3|4930061|0|G5020|S|539364|0
20790364127661|17167000100|Census Tract 1|32267415|464034|G5020|S|20740364127607|17167003700|Census Tract 37|220559569|1030085|G5020|S|0|13484
20790364127849|17167000201|Census Tract 2.01|5895151|0|G5020|S|20740364127849|17167000201|Census Tract 2.01|5901969|0|G5020|S|5895151|0
20790364127800|17167000202|Census Tract 2.02|4077471|0|G5020|S|20740364127800|17167000202|Census Tract 2.02|4069693|0|G5020|S|4069506|0
20790364127800|17167000202|Census Tract 2.02|4077471|0|G5020|S|20740364127688|17167000300|Census Tract 3|4930061|0|G5020|S|7965|0
20790364127688|17167000300|Census Tract 3|4162083|0|G5020|S|20740364127688|17167000300|Census Tract 3|4930061|0|G5020|S|4161310|0
20790364127688|17167000300|Census Tract 3|4162083|0|G5020|S|20740364127878|17167000400|Census Tract 4|2996645|0|G5020|S|773|0
20790364127878|17167000400|Census Tract 4|3215106|0|G5020|S|20740364127688|17167000300|Census Tract 3|4930061|0|G5020|S|219234|0
20790364127878|17167000400|Census Tract 4|3215106|0|G5020|S|20740364127878|17167000400|Census Tract 4|2996645|0|G5020|S|2995872|0
20790364127472|17167000501|Census Tract 5.01|4565618|0|G5020|S|20740364127472|17167000501|Census Tract 5.01|4565618|0|G5020|S|4565618|0
20790364127909|17167000503|Census Tract 5.03|2157773|0|G5020|S|20740364127909|17167000503|Census Tract 5.03|2157685|0|G5020|S|2157516|0
20790364127909|17167000503|Census Tract 5.03|2157773|0|G5020|S|20740364128054|17167000900|Census Tract 9|1428452|0|G5020|S|257|0
20790364128012|17167000504|Census Tract 5.04|2048751|0|G5020|S|20740364128012|17167000504|Census Tract 5.04|2048751|0|G5020|S|2048751|0
20790364127919|17167000600|Census Tract 6|6668057|0|G5020|S|20740364127919|17167000600|Census Tract 6|6668057|0|G5020|S|6668057|0
20790364127789|17167000700|Census Tract 7|2089877|0|G5020|S|20740364127909|17167000503|Census Tract 5.03|2157685|0|G5020|S|169|0
20790364127789|17167000700|Census Tract 7|2089877|0|G5020|S|20740364127789|17167000700|Census Tract 7|2079724|0|G5020|S|2079724|0
20790364127789|17167000700|Census Tract 7|2089877|0|G5020|S|20740364127889|17167001600|Census Tract 16|3003540|0|G5020|S|9984|0
20790364127620|17167000800|Census Tract 8|1271263|0|G5020|S|20740364127620|17167000800|Census Tract 8|1265015|0|G5020|S|1264399|0
20790364127620|17167000800|Census Tract 8|1271263|0|G5020|S|20740364128095|17167001500|Census Tract 15|867404|0|G5020|S|6864|0
20790364128054|17167000900|Census Tract 9|1430961|0|G5020|S|20740364127688|17167000300|Census Tract 3|4930061|0|G5020|S|2188|0
20790364128054|17167000900|Census Tract 9|1430961|0|G5020|S|20740364127620|17167000800|Census Tract 8|1265015|0|G5020|S|578|0
20790364128054|17167000900|Census Tract 9|1430961|0|G5020|S|20740364128054|17167000900|Census Tract 9|1428452|0|G5020|S|1428195|0
20790364127970|17167001001|Census Tract 10.01|2502760|0|G5020|S|20740364127849|17167000201|Census Tract 2.01|5901969|0|G5020|S|6818|0
20790364127970|17167001001|Census Tract 10.01|2502760|0|G5020|S|20740364127970|17167001001|Census Tract 10.01|2495942|0|G5020|S|2495942|0
207903716544713|17167001003|Census Tract 10.03|1170500|37539|G5020|S|207403716544713|17167001003|Census Tract 10.03|1193085|37539|G5020|S|1170500|37539
207903716544712|17167001004|Census Tract 10.04|2608021|0|G5020|S|207403716544713|17167001003|Census Tract 10.03|1193085|37539|G5020|S|22087|0
207903716544712|17167001004|Census Tract 10.04|2608021|0|G5020|S|207403716544712|17167001004|Census Tract 10.04|2586399|0|G5020|S|2585934|0
20790364127945|17167001100|Census Tract 11|1956744|0|G5020|S|20740364127945|17167001100|Census Tract 11|1961243|0|G5020|S|1956355|0
20790364127945|17167001100|Census Tract 11|1956744|0|G5020|S|20740364127931|17167001200|Census Tract 12|1532546|0|G5020|S|389|0
20790364127931|17167001200|Census Tract 12|1537045|0|G5020|S|20740364127945|17167001100|Census Tract 11|1961243|0|G5020|S|4888|0
20790364127931|17167001200|Census Tract 12|1537045|0|G5020|S|20740364127931|17167001200|Census Tract 12|1532546|0|G5020|S|1532157|0
20790364128026|17167001300|Census Tract 13|1327187|0|G5020|S|20740364127800|17167000202|Census Tract 2.02|4069693|0|G5020|S|187|0
20790364128026|17167001300|Census Tract 13|1327187|0|G5020|S|20740364128026|17167001300|Census Tract 13|1332191|0|G5020|S|1327000|0
20790364128068|17167001400|Census Tract 14|734387|0|G5020|S|20740364128026|17167001300|Census Tract 13|1332191|0|G5020|S|5191|0
20790364128068|17167001400|Census Tract 14|734387|0|G5020|S|20740364128068|17167001400|Census Tract 14|729196|0|G5020|S|729196|0
20790364127889|17167001600|Census Tract 16|2989644|0|G5020|S|20740364127620|17167000800|Census Tract 8|1265015|0|G5020|S|38|0
20790364127889|17167001600|Census Tract 16|2989644|0|G5020|S|20740364128095|17167001500|Census Tract 15|867404|0|G5020|S|147|0
20790364127889|17167001600|Census Tract 16|2989644|0|G5020|S|20740364127889|17167001600|Census Tract 16|3003540|0|G5020|S|2989459|0
20790364128126|17167001800|Census Tract 18|1771847|0|G5020|S|20740364128126|17167001800|Census Tract 18|1770203|0|G5020|S|1770203|0
20790364128126|17167001800|Census Tract 18|1771847|0|G5020|S|20740364127704|17167002600|Census Tract 26|1758824|0|G5020|S|1644|0
20790364128081|17167001900|Census Tract 19|1398371|0|G5020|S|20740364128081|17167001900|Census Tract 19|1398371|0|G5020|S|1398371|0
2079015483447448|17167002001|Census Tract 20.01|3160268|0|G5020|S|207403716544712|17167001004|Census Tract 10.04|2586399|0|G5020|S|465|0
2079015483447448|17167002001|Census Tract 20.01|3160268|0|G5020|S|20740364127777|17167002000|Census Tract 20|6416742|0|G5020|S|3159803|0
2079015483447461|17167002002|Census Tract 20.02|3257437|0|G5020|S|207403716544713|17167001003|Census Tract 10.03|1193085|37539|G5020|S|498|0
2079015483447461|17167002002|Census Tract 20.02|3257437|0|G5020|S|20740364127777|17167002000|Census Tract 20|6416742|0|G5020|S|3256939|0
20790364127998|17167002100|Census Tract 21|2900245|0|G5020|S|20740364127998|17167002100|Census Tract 21|2856914|0|G5020|S|2856914|0
20790364127998|17167002100|Census Tract 21|2900245|0|G5020|S|20740364127764|17167002801|Census Tract 28.01|1851607|0|G5020|S|43331|0
20790364128040|17167002200|Census Tract 22|1502221|0|G5020|S|20740364128040|17167002200|Census Tract 22|1503053|0|G5020|S|1502221|0
20790364128112|17167002300|Census Tract 23|1378041|0|G5020|S|20740364128112|17167002300|Census Tract 23|1378041|0|G5020|S|1378041|0
20790364128142|17167002400|Census Tract 24|4642280|0|G5020|S|20740364128142|17167002400|Census Tract 24|4642395|0|G5020|S|4642280|0
20790364127985|17167002500|Census Tract 25|5305403|8289|G5020|S|20740364127985|17167002500|Census Tract 25|5305403|8289|G5020|S|5305403|8289
20790364127704|17167002600|Census Tract 26|1833500|0|G5020|S|20740364127704|17167002600|Census Tract 26|1758824|0|G5020|S|1757180|0
20790364127704|17167002600|Census Tract 26|1833500|0|G5020|S|20740364127486|17167002700|Census Tract 27|6748804|6296|G5020|S|59457|0
20790364127704|17167002600|Census Tract 26|1833500|0|G5020|S|20740364127634|17167002802|Census Tract 28.02|5913245|0|G5020|S|16863|0
20790364127486|17167002700|Census Tract 27|6706909|6296|G5020|S|20740364127486|17167002700|Census Tract 27|6748804|6296|G5020|S|6677764|6296
20790364127486|17167002700|Census Tract 27|6706909|6296|G5020|S|20740364127634|17167002802|Census Tract 28.02|5913245|0|G5020|S|29145|0
20790364127764|17167002801|Census Tract 28.01|1796288|0|G5020|S|20740364128040|17167002200|Census Tract 22|1503053|0|G5020|S|832|0
20790364127764|17167002801|Census Tract 28.01|1796288|0|G5020|S|20740364127764|17167002801|Census Tract 28.01|1851607|0|G5020|S|1794420|0
20790364127764|17167002801|Census Tract 28.01|1796288|0|G5020|S|20740364127634|17167002802|Census Tract 28.02|5913245|0|G5020|S|1036|0
20790364127634|17167002802|Census Tract 28.02|5880057|0|G5020|S|20740364127764|17167002801|Census Tract 28.01|1851607|0|G5020|S|13856|0
20790364127634|17167002802|Census Tract 28.02|5880057|0|G5020|S|20740364127634|17167002802|Census Tract 28.02|5913245|0|G5020|S|5866201|0
20790364127900|17167002900|Census Tract 29|6129562|0|G5020|S|20740364127900|17167002900|Census Tract 29|6129562|0|G5020|S|6129562|0
20790364127567|17167003000|Census Tract 30|23259790|75492|G5020|S|20740364127486|17167002700|Census Tract 27|6748804|6296|G5020|S|11583|0
20790364127567|17167003000|Census Tract 30|23259790|75492|G5020|S|20740364127567|17167003000|Census Tract 30|23277454|74746|G5020|S|23240292|74746
20790364127567|17167003000|Census Tract 30|23259790|75492|G5020|S|20740364127500|17167003100|Census Tract 31|30275195|15325585|G5020|S|7915|746
20790364127500|17167003100|Census Tract 31|30042972|15113480|G5020|S|20740364127567|17167003000|Census Tract 30|23277454|74746|G5020|S|37162|0
20790364127500|17167003100|Census Tract 31|30042972|15113480|G5020|S|20740364127500|17167003100|Census Tract 31|30275195|15325585|G5020|S|30005810|15113480
20790364127733|17167003201|Census Tract 32.01|11563131|578601|G5020|S|20740364127500|17167003100|Census Tract 31|30275195|15325585|G5020|S|8251|211359
20790364127733|17167003201|Census Tract 32.01|11563131|578601|G5020|S|20740364127733|17167003201|Census Tract 32.01|11491859|367242|G5020|S|11491859|367242
20790364127733|17167003201|Census Tract 32.01|11563131|578601|G5020|S|20740364127515|17167003603|Census Tract 36.03|82917168|27147|G5020|S|63021|0
20790364127817|17167003202|Census Tract 32.02|71599083|72933|G5020|S|20740364127817|17167003202|Census Tract 32.02|71613792|72933|G5020|S|71569867|72933
20790364127817|17167003202|Census Tract 32.02|71599083|72933|G5020|S|20740364127515|17167003603|Census Tract 36.03|82917168|27147|G5020|S|29216|0
20790364127580|17167003203|Census Tract 32.03|69148905|400170|G5020|S|20740364127817|17167003202|Census Tract 32.02|71613792|72933|G5020|S|43925|0
20790364127580|17167003203|Census Tract 32.03|69148905|400170|G5020|S|20740364127580|17167003203|Census Tract 32.03|69104980|400170|G5020|S|69104980|400170
20790364127834|17167003300|Census Tract 33|182067134|194540|G5020|S|20740364127834|17167003300|Census Tract 33|182067134|194540|G5020|S|182067134|194540
20790364127863|17167003400|Census Tract 34|97437512|0|G5020|S|20740364127863|17167003400|Census Tract 34|97437512|0|G5020|S|97437512|0
20790364127459|17167003500|Census Tract 35|548131091|280907|G5020|S|20740364127459|17167003500|Census Tract 35|548131091|280907|G5020|S|548131091|280907
20790364127553|17167003601|Census Tract 36.01|98014994|277435|G5020|S|20740364127553|17167003601|Census Tract 36.01|98014994|277435|G5020|S|98014994|277435
20790364127541|17167003602|Census Tract 36.02|15156026|0|G5020|S|20740364127541|17167003602|Census Tract 36.02|15156026|0|G5020|S|15156026|0
20790364127515|17167003603|Census Tract 36.03|82825197|27147|G5020|S|20740364128142|17167002400|Census Tract 24|4642395|0|G5020|S|115|0
20790364127515|17167003603|Census Tract 36.03|82825197|27147|G5020|S|20740364127515|17167003603|Census Tract 36.03|82917168|27147|G5020|S|82824931|27147
20790364127515|17167003603|Census Tract 36.03|82825197|27147|G5020|S|20740364127527|17167003604|Census Tract 36.04|6943239|0|G5020|S|151|0
20790364127527|17167003604|Census Tract 36.04|6943088|0|G5020|S|20740364127527|17167003604|Census Tract 36.04|6943239|0|G5020|S|6943088|0
2079015483447531|17167003701|Census Tract 37.01|71114837|383220|G5020|S|20740364127607|17167003700|Census Tract 37|220559569|1030085|G5020|S|71114837|383220
2079015483447489|17167003702|Census Tract 37.02|149444732|696170|G5020|S|20740364127661|17167000100|Census Tract 1|31728051|521801|G5020|S|0|71251
2079015483447489|17167003702|Census Tract 37.02|149444732|696170|G5020|S|20740364127607|17167003700|Census Tract 37|220559569|1030085|G5020|S|149444732|624919
20790364127748|17167003801|Census Tract 38.01|29039417|680270|G5020|S|20740364127607|17167003700|Census Tract 37|220559569|1030085|G5020|S|0|8462
20790364127748|17167003801|Census Tract 38.01|29039417|680270|G5020|S|20740364127748|17167003801|Census Tract 38.01|29039417|671808|G5020|S|29039417|671808
20790364127719|17167003802|Census Tract 38.02|71333933|955509|G5020|S|20740364127719|17167003802|Census Tract 38.02|71333933|955509|G5020|S|71333933|955509
20790364127675|17167003901|Census Tract 39.01|107283391|1202385|G5020|S|20740364127500|17167003100|Census Tract 31|30275195|15325585|G5020|S|253219|0
20790364127675|17167003901|Census Tract 39.01|107283391|1202385|G5020|S|20740364127675|17167003901|Census Tract 39.01|107030172|1202385|G5020|S|107030172|1202385
20790364127597|17167003902|Census Tract 39.02|93627523|1148039|G5020|S|20740364127597|17167003902|Census Tract 39.02|93627523|1148039|G5020|S|93627523|1148039
20790146478936|17167004000|Census Tract 40|356539747|74417|G5020|S|20740146478936|17167004000|Census Tract 40|356539747|74417|G5020|S|356539747|74417
2079015483447661|17167004200|Census Tract 42|1863106|0|G5020|S|20740364128095|17167001500|Census Tract 15|867404|0|G5020|S|860393|0
2079015483447661|17167004200|Census Tract 42|1863106|0|G5020|S|20740364127889|17167001600|Census Tract 16|3003540|0|G5020|S|4097|0
2079015483447661|17167004200|Census Tract 42|1863106|0|G5020|S|20740364127647|17167001700|Census Tract 17|998616|0|G5020|S|998616|0
20790157786968|17169970100|Census Tract 9701|762730257|93137|G5020|S|20740157786968|17169970100|Census Tract 9701|764090839|93137|G5020|S|762660182|93137
20790157786968|17169970100|Census Tract 9701|762730257|93137|G5020|S|20740157786969|17169970200|Census Tract 9702|17528433|37235|G5020|S|70075|0
20790157786969|17169970200|Census Tract 9702|18844089|37235|G5020|S|20740157786968|17169970100|Census Tract 9701|764090839|93137|G5020|S|1426810|0
20790157786969|17169970200|Census Tract 9702|18844089|37235|G5020|S|20740157786969|17169970200|Census Tract 9702|17528433|37235|G5020|S|17417279|37235
20790157786967|17169970300|Census Tract 9703|351028538|10380260|G5020|S|20740157786969|17169970200|Census Tract 9702|17528433|37235|G5020|S|41079|0
20790157786967|17169970300|Census Tract 9703|351028538|10380260|G5020|S|20740157786967|17169970300|Census Tract 9703|350987459|10380260|G5020|S|350987459|10380260
20790540184877|17171970600|Census Tract 9706|317504924|3269096|G5020|S|20740540184877|17171970600|Census Tract 9706|317504924|3269096|G5020|S|317504924|3269096
20790540184876|17171970700|Census Tract 9707|332037112|1545450|G5020|S|20740200024290|17061973600|Census Tract 9736|569108996|743163|G5020|S|378|0
20790540184876|17171970700|Census Tract 9707|332037112|1545450|G5020|S|20740200024291|17061973800|Census Tract 9738|589212129|7346980|G5020|S|24|0
20790540184876|17171970700|Census Tract 9707|332037112|1545450|G5020|S|20740337620864|17137952200|Census Tract 9522|368491858|2411730|G5020|S|88|0
20790540184876|17171970700|Census Tract 9707|332037112|1545450|G5020|S|20740540184876|17171970700|Census Tract 9707|332045368|1545450|G5020|S|332036622|1545450
20790159572017|17173959100|Census Tract 9591|344620929|1451878|G5020|S|20740174218405|17139977100|Census Tract 9771|208637971|17438129|G5020|S|272|2099
20790159572017|17173959100|Census Tract 9591|344620929|1451878|G5020|S|20740159572017|17173959100|Census Tract 9591|344621676|1449779|G5020|S|344620657|1449779
20790159572025|17173959200|Census Tract 9592|398125630|816628|G5020|S|20740159572025|17173959200|Census Tract 9592|398125317|816628|G5020|S|398125317|816628
20790159572025|17173959200|Census Tract 9592|398125630|816628|G5020|S|20740159572037|17173959300|Census Tract 9593|17668907|68907|G5020|S|313|0
20790159572037|17173959300|Census Tract 9593|17668594|68907|G5020|S|20740159572037|17173959300|Census Tract 9593|17668907|68907|G5020|S|17668594|68907
20790159571986|17173959400|Census Tract 9594|352776108|20565166|G5020|S|20740174218192|17139976900|Census Tract 9769|398267452|4608639|G5020|S|3156|0
20790159571986|17173959400|Census Tract 9594|352776108|20565166|G5020|S|20740159571986|17173959400|Census Tract 9594|352740031|20565166|G5020|S|352678668|20565166
20790159571986|17173959400|Census Tract 9594|352776108|20565166|G5020|S|20740159571997|17173959500|Census Tract 9595|430033431|1590197|G5020|S|94284|0
20790159571997|17173959500|Census Tract 9595|430033557|1590197|G5020|S|20740375613734|17035972600|Census Tract 9726|297812603|2138283|G5020|S|2352|0
20790159571997|17173959500|Census Tract 9595|430033557|1590197|G5020|S|20740159571986|17173959400|Census Tract 9594|352740031|20565166|G5020|S|61041|0
20790159571997|17173959500|Census Tract 9595|430033557|1590197|G5020|S|20740159571997|17173959500|Census Tract 9595|430033431|1590197|G5020|S|429939147|1590197
20790159571997|17173959500|Census Tract 9595|430033557|1590197|G5020|S|20740159572006|17173959600|Census Tract 9596|421339546|253295|G5020|S|31017|0
20790159572006|17173959600|Census Tract 9596|421307892|253295|G5020|S|20740159572006|17173959600|Census Tract 9596|421339546|253295|G5020|S|421307892|253295
20790364890904|17175951400|Census Tract 9514|337466017|659612|G5020|S|20740364890904|17175951400|Census Tract 9514|337466443|659612|G5020|S|337466017|659612
20790364890923|17175951500|Census Tract 9515|408690196|25172|G5020|S|20740364890923|17175951500|Census Tract 9515|408690196|25172|G5020|S|408690196|25172
207901158762362|17177000100|Census Tract 1|249799333|437093|G5020|S|207401158762362|17177000100|Census Tract 1|249799305|437093|G5020|S|249799305|437093
207901158762362|17177000100|Census Tract 1|249799333|437093|G5020|S|207401158762358|17177000600|Census Tract 6|299566553|361725|G5020|S|28|0
207901158762365|17177000200|Census Tract 2|245360995|37610|G5020|S|207401158762365|17177000200|Census Tract 2|245361574|37610|G5020|S|245360995|37610
20790135797949|17177000300|Census Tract 3|175352850|177121|G5020|S|20740135797957|17085020100|Census Tract 201|414778618|1698880|G5020|S|5715|0
20790135797949|17177000300|Census Tract 3|175352850|177121|G5020|S|207401158762365|17177000200|Census Tract 2|245361574|37610|G5020|S|579|0
20790135797949|17177000300|Census Tract 3|175352850|177121|G5020|S|20740135797949|17177000300|Census Tract 3|175351083|177121|G5020|S|175346556|177121
207901158762361|17177000400|Census Tract 4|279620250|23705|G5020|S|20740135797965|17085020500|Census Tract 205|320688429|0|G5020|S|1124|0
207901158762361|17177000400|Census Tract 4|279620250|23705|G5020|S|207401158762361|17177000400|Census Tract 4|279776950|23705|G5020|S|279619126|23705
207901158762360|17177000500|Census Tract 5|158672285|213510|G5020|S|207401158762360|17177000500|Census Tract 5|158672285|213510|G5020|S|158672285|213510
207901158762358|17177000600|Census Tract 6|299551027|361725|G5020|S|207401158762358|17177000600|Census Tract 6|299566553|361725|G5020|S|299530877|361725
207901158762358|17177000600|Census Tract 6|299551027|361725|G5020|S|207401158762368|17177001200|Census Tract 12|4765475|0|G5020|S|20150|0
207901158762367|17177000700|Census Tract 7|14075391|0|G5020|S|207401158762367|17177000700|Census Tract 7|14075516|0|G5020|S|14075383|0
207901158762367|17177000700|Census Tract 7|14075391|0|G5020|S|207401158762363|17177000800|Census Tract 8|4401394|83069|G5020|S|8|0
207901158762363|17177000800|Census Tract 8|4409362|83069|G5020|S|207401158762367|17177000700|Census Tract 7|14075516|0|G5020|S|59|0
207901158762363|17177000800|Census Tract 8|4409362|83069|G5020|S|207401158762363|17177000800|Census Tract 8|4401394|83069|G5020|S|4401386|83069
207901158762363|17177000800|Census Tract 8|4409362|83069|G5020|S|207401158762359|17177000900|Census Tract 9|8375937|0|G5020|S|7843|0
207901158762363|17177000800|Census Tract 8|4409362|83069|G5020|S|207401158762364|17177001300|Census Tract 13|6572849|0|G5020|S|74|0
207901158762359|17177000900|Census Tract 9|8368105|0|G5020|S|207401158762359|17177000900|Census Tract 9|8375937|0|G5020|S|8368094|0
207901158762359|17177000900|Census Tract 9|8368105|0|G5020|S|207401158762366|17177001000|Census Tract 10|11966620|16390|G5020|S|11|0
207901158762366|17177001000|Census Tract 10|11966612|16390|G5020|S|207401158762366|17177001000|Census Tract 10|11966620|16390|G5020|S|11966609|16390
207901158762366|17177001000|Census Tract 10|11966612|16390|G5020|S|207401158762368|17177001200|Census Tract 12|4765475|0|G5020|S|3|0
207901158762369|17177001100|Census Tract 11|2862032|0|G5020|S|207401158762369|17177001100|Census Tract 11|2862032|0|G5020|S|2862032|0
207901158762368|17177001200|Census Tract 12|4749499|0|G5020|S|207401158762358|17177000600|Census Tract 6|299566553|361725|G5020|S|4177|0
207901158762368|17177001200|Census Tract 12|4749499|0|G5020|S|207401158762368|17177001200|Census Tract 12|4765475|0|G5020|S|4745322|0
207901158762364|17177001300|Census Tract 13|6604320|0|G5020|S|207401158762358|17177000600|Census Tract 6|299566553|361725|G5020|S|31471|0
207901158762364|17177001300|Census Tract 13|6604320|0|G5020|S|207401158762367|17177000700|Census Tract 7|14075516|0|G5020|S|74|0
207901158762364|17177001300|Census Tract 13|6604320|0|G5020|S|207401158762364|17177001300|Census Tract 13|6572849|0|G5020|S|6572775|0
20790366560055|17179020100|Census Tract 201|12455367|7474206|G5020|S|20740366560055|17179020100|Census Tract 201|12360088|7461992|G5020|S|12358273|7461992
20790366560055|17179020100|Census Tract 201|12455367|7474206|G5020|S|20740366560216|17179020400|Census Tract 204|9283597|558157|G5020|S|97094|12214
20790366560076|17179020301|Census Tract 203.01|14504945|0|G5020|S|20740366560076|17179020301|Census Tract 203.01|14504945|0|G5020|S|14504945|0
20790366560175|17179020302|Census Tract 203.02|12884678|0|G5020|S|20740366560175|17179020302|Census Tract 203.02|12829467|0|G5020|S|12805479|0
